"Mm.40828","Mm.203949","Mm.3879","Mm.316754","Mm.378976","Mm.234441","Mm.28291","Mm.380374","Mm.3258","Mm.297949","Mm.312593","Mm.248360","Mm.333725","Mm.6787","Mm.19669","Mm.25556","Mm.329123","Mm.209503","Mm.29625","Mm.380699","Mm.291225","Mm.29344","Mm.358692","Mm.380139","Mm.264984","Mm.15406","Mm.313351","Mm.45686","Mm.27447","Mm.25582","Mm.46251","Mm.362054","Mm.155058","Mm.291161","Mm.28559","Mm.334477","Mm.244226","Mm.126450","Mm.290116","Mm.350577","Mm.24021","Mm.345858","Mm.5048","Mm.379383","Mm.319204","Mm.23895","Mm.11869","Mm.371902","Mm.209150","Mm.25960"
-3.2235129,-3.2235129,1.22777159,-1.5886252,-1.9889255,1.06074431,0.44420111,1.21706768,1.6812381,-3.2235129,-2.4363598,-0.0361407,-0.0656291,0.35851208,-3.2235129,-5.0529076,-4.3654278,-0.3306481,1.60292909,0.13806526,0.75841884,-0.2749811,-1.7832177,-1.0176778,-4.2380075,-3.2791516,-3.1313444,-0.0942219,0.46671333,-3.5386688,-3.5816168,-0.6820217,-0.1112305,0.75672513,-3.2235129,0.8302139,-5.8635717,-0.1471427,2.3111169,-1.3654359,1.62685866,0.09762095,0.93890492,-0.2301931,-2.1888202,-2.8581451,-0.3206128,-2.270707,-1.0812297,-0.9192147
-2.0996576,-1.2006692,1.17047116,-1.1778728,-0.7791684,0.760774,-1.8788265,-0.1173437,1.15870925,-4.1404053,-4.1404053,0.14844271,-1.6969392,-1.4848779,-1.644169,-3.5214534,-1.9023776,-0.8192111,0.36018318,-0.7256162,2.80017597,-2.503145,-1.8086333,-1.533711,-1.6478575,-2.0581638,-0.1295609,-0.0418715,-0.2038264,-2.7864803,-1.9858615,-0.8019205,-0.7137566,1.35206494,-2.8348583,-0.5262593,-0.3140831,1.77201641,1.57547185,-0.2776943,-0.7025925,-0.7594181,-0.813496,1.47163239,-1.4248046,-1.7454589,1.34989435,-2.2618901,-1.0706265,-1.1273297
-3.2462766,-3.2462766,1.23478602,-1.6548342,-1.2103555,1.09228059,-1.599718,1.23606594,1.64903943,-3.9881978,-2.33503,0.21061866,-0.1349837,0.50582322,-3.272337,-4.1871087,-4.8373146,-0.1395078,1.59935208,0.31419531,1.02853074,-0.2244337,-2.3155952,-1.0621603,-3.9784933,-3.0415574,-1.4562655,-0.2734363,0.08927752,-2.1291031,-4.4188112,-0.7249897,-0.3756507,0.55803304,-3.2462766,0.74396565,-3.8123243,-0.2132852,2.36703435,-1.9150795,1.5595813,0.19728436,1.17899461,-0.2386752,-3.4123812,-2.395653,-0.2723321,-2.2258172,-1.2131977,-1.1106822
-1.3071242,-3.1303873,1.34886958,-2.3198354,-1.5755785,1.05174901,-1.54819215,1.15492033,1.69724518,-5.0823936,-2.2092533,0.16882896,-0.2850245,0.42257108,-3.1303873,-3.0094976,-3.9778286,-0.4278539,1.56648011,0.10697401,0.7821813,-0.3364016,-1.771675,-1.0823808,-3.5598475,-3.1303873,-1.751242,-0.0373395,0.34186852,-3.4418844,-3.8185105,-0.8003907,-0.4050429,0.76653444,-5.4882964,0.69008309,-3.1303873,-0.3599643,2.25824186,-2.1707944,1.50421271,0.19242031,1.17910511,-0.381599,-2.6454136,-2.4213885,-0.4117306,-2.1719849,-1.1650117,-0.9131334
-3.0892982,-3.0892982,1.32306527,-2.1023026,-2.1136647,0.99262404,0.525418515,1.379533,1.8236402,-3.0892982,-2.8755006,0.21231122,-0.8830866,0.63683808,-3.0892982,-3.0892982,-5.1609727,-0.641299,0.89937627,0.39024554,0.51241526,-0.0160458,-2.0205634,-0.5280564,-4.6660327,-3.0892982,-2.9520239,-0.3273534,0.04811301,-4.320741,-4.5379784,-0.8389891,0.02752344,0.78769186,-3.0892982,0.13568608,-8.4004482,-0.6454028,1.67601026,-1.7473442,0.99040536,0.23305382,0.94577078,-0.6226836,-3.15286,-2.2152998,-0.3728302,-2.0698641,-1.1584266,-0.7373395
-4.785113,-4.0983097,1.52021325,-1.8344321,-1.9623896,1.07876681,0.60295221,1.4419693,1.78425967,-3.0742011,-2.3128135,0.08347327,-0.2646702,0.38996933,-3.0742011,-3.0742011,-4.8137345,-0.3461226,1.53964632,0.2516184,0.73319858,-0.1392667,-2.2919183,-0.4839894,-3.9870238,-3.0742011,-2.2270859,-0.2057317,-0.1557288,-6.0422094,-4.1496987,-0.5866126,-0.1089487,0.72703571,-3.0742011,0.73884142,-3.0742011,-0.2107176,2.25500012,-3.5159763,1.75002483,0.23897548,0.64266839,-0.1839339,-2.6870709,-2.8792331,-0.4273045,-2.100149,-1.0988257,-0.8972581
-2.7107646,-6.1484209,1.40614194,-1.6415633,-2.2870749,1.07666987,0.642695245,1.27208835,1.73793889,-2.7107646,-2.2439803,0.34670964,0.09072039,0.30648698,-3.0377107,-7.2677613,-3.3908987,-0.4948116,1.70101557,0.4653749,0.69093217,-0.0714912,-1.6298029,-0.9089369,-3.4283065,-3.5453986,-2.8847643,-0.034545,0.34797596,-2.9404988,-3.9471823,-0.6540425,0.10271109,0.69938824,-3.5560275,0.89109886,-6.8057871,-0.300112,2.38065578,-1.788116,1.58707024,0.42405194,0.74660992,-0.3340812,-3.3328728,-2.4340596,-0.1499033,-2.2938051,-1.1799155,-0.9171043
-7.0243354,-3.1775719,1.32576261,-1.7930136,-1.3900159,1.08344296,-1.36385535,1.09090531,1.69335056,-3.1775719,-2.4780169,0.19630741,-0.3340068,0.37950397,-4.0904101,-5.3583117,-4.4829191,-0.2549074,1.43645118,0.01118726,0.41772593,-0.270586,-2.0833514,-1.211834,-3.6282674,-3.1775719,-1.7751638,-0.2132214,0.16961727,-4.0106436,-4.100267,-0.6107967,-0.2847067,0.88673323,-7.3550282,0.60217211,-3.1775719,-0.4526255,2.23509698,-2.2500684,1.33000715,-0.1341749,1.13298341,-0.3822316,-3.5841699,-2.7717993,-0.5325092,-1.9235336,-1.0433132,-1.1427507
-4.993625,-4.4721365,1.32137992,-1.5209264,-1.7238591,1.0521098,-1.7612389,1.0533844,1.66703778,-3.2830543,-2.4744011,0.12948552,-0.355234,0.39595247,-3.2830543,-3.2830543,-4.0121155,-0.3302223,1.46519887,1.05932643,0.66095647,-0.3923596,-1.9743975,-0.954057,-3.3442732,-3.5264454,-1.8694193,-0.1821873,0.4186365,-4.1047124,-4.1255102,-0.6676622,-0.1790337,0.90573052,-3.2830543,0.64565208,-3.2830543,-0.1700262,2.10327992,-1.9355206,1.31877507,0.88383654,1.15330835,-0.3627093,-2.7482946,-2.1776291,-0.2096081,-2.641565,-1.1480915,-1.034666
-3.0201506,-3.4388463,1.47706799,-1.6185088,-1.0438557,1.19498655,0.44500477,0.96535075,1.79941632,-3.0201506,-2.5541182,0.1968107,-0.3332187,-0.1937957,-3.0646835,-3.6396836,-3.4655507,-0.4287095,1.55145512,0.78385262,1.60780924,-0.4787171,-1.7458806,-1.3463783,-3.0045019,-4.3944825,-2.4503069,0.02920234,0.76378134,-3.5089595,-3.3669836,-0.6315982,0.09495227,0.74984473,-3.0201506,0.71002199,-3.0201506,0.47968028,2.19604936,-2.1084453,1.34236832,0.59539402,0.70568552,0.33778846,-2.778124,-2.2868589,0.22402173,-2.3998455,-0.9857256,-0.973958
0.85800555,-2.4791649,-2.4791649,-2.5522837,-1.5747858,1.0958932,-1.4759202,1.17087949,1.6704162,-2.4791649,-2.0490296,-0.0045296,0.01604329,0.2280832,-4.0559307,-2.4791649,-2.4791649,-0.2723395,1.82921146,0.21702352,0.53674736,-0.0705111,-1.9643468,-1.1495287,-4.9144498,-2.4791649,-1.4800273,-0.1875315,-0.2185531,-3.3343523,-4.5375563,-0.7594491,-0.1890511,0.82969264,-2.4791649,0.82975947,-2.4791649,-0.3119174,2.32356175,-2.4791649,1.38352526,-0.0326343,0.41673476,-0.279692,-3.870685,-3.3336945,-0.3558441,-1.7931557,-0.9453586,-1.2830915
-3.2490842,-3.2490842,1.2009877,-2.5459353,-2.0081132,1.04986738,0.51809731,1.19286092,1.70467051,-3.2490842,-2.7391925,0.06668955,-0.3887276,0.50111036,-3.8954488,-4.1442194,-4.6235695,-0.526085,1.4251072,0.08540475,1.078184,-0.2963339,-1.8490026,-1.4076804,-3.6861931,-3.1827943,-2.0641096,-0.2341324,0.1907794,-4.1410219,-4.2485671,-0.8436563,-0.4508165,0.86065968,-5.971209,0.50167489,-4.0161156,-0.1870252,2.16327266,-1.8384793,1.34915629,-0.0705556,1.1229044,0.02246702,-3.233835,-2.7795186,-0.176188,-2.0682795,-1.1308476,-1.0383934
-3.8272887,-3.1383096,-3.1383096,-2.4715917,-2.7991644,0.40095349,-1.64814995,1.53871688,1.43628645,-3.1383096,-2.2294691,-3.1383096,0.48599932,0.62137463,-3.1383096,-3.2118909,-4.7149472,-0.6242917,1.91002506,0.07353579,0.63536021,-0.4916719,-1.8087633,-1.046328,-1.2780674,-2.429409,-3.0854374,0.12069235,-0.8883635,-3.7656497,-3.6711959,-1.7657913,-0.2855817,0.38919657,-2.9410954,1.04002089,-2.116754,-0.4895698,2.53457962,-3.6119109,1.76997769,-0.0034656,1.7890293,-0.9358868,-2.8925457,-2.3139174,-0.4375488,-1.2093999,-1.0878809,-1.3264932
-3.0242333,-3.0242333,-3.0242333,-3.0137587,-2.8981591,0.54548645,-1.61015495,1.47588601,1.59502212,-4.4911462,-2.2524345,-3.0242333,0.30434984,0.58968719,-5.3626549,-3.2664227,-4.7306464,-0.5493873,1.85412775,-0.0058559,0.44021234,-0.5409523,-1.7519238,-1.2630616,-1.4266606,-2.5146189,-2.9817896,0.14799288,-0.9139584,-3.0433958,-4.3466721,-1.815239,-0.3244011,0.5083669,-2.8711634,0.97150277,-2.3798381,-0.3974638,2.45960536,-3.1446589,1.72807302,-0.1406243,1.6360198,-0.6503738,-2.9217974,-2.6537913,-0.8106779,-2.607199,-0.9901131,-1.8195197
-2.8190875,-2.8190875,-2.8190875,-2.2518766,-2.9562638,0.4786166,-1.3990803,1.52904686,1.62369395,-2.8190875,-2.5780113,-2.8190875,0.39468092,0.64014544,-2.8190875,-3.7602319,-2.8190875,-0.7186395,1.67281714,-0.1417331,-0.012392,-0.2466793,-1.7544878,-0.9618002,-0.9060962,-2.7794368,-2.8596658,0.01564201,-1.0924764,-3.2228635,-3.8066335,-1.8398611,-0.2584074,0.25836599,-2.8802459,0.83941767,-2.3646813,-0.7063411,2.45289304,-2.8267312,1.8071771,-0.2021629,1.61883415,-0.8279298,-3.4962207,-2.3484497,-0.7008603,-2.4393693,-0.9791546,-1.2648141
-3.3431857,-3.3431857,-3.3431857,-2.3856734,-2.8867964,0.66672072,-1.6690565,1.48323667,1.52073321,-3.3431857,-2.293629,-4.8095727,0.36363506,0.2351004,-3.3431857,-3.6425919,-4.2705299,-0.5236834,1.7419798,-0.5277267,1.11470889,-0.650633,-1.7120289,-1.3988291,-1.0549029,-3.3571644,-2.9098285,0.0067787,-0.5743624,-3.5423649,-3.9654457,-1.7703927,-0.2679878,0.39262874,-2.4224226,0.99857368,-2.310728,-0.0805858,2.41633308,-2.3552526,1.81277925,-0.4908331,1.16869053,-0.4083465,-3.5776526,-2.4599367,-0.4225933,-2.7993388,-1.3143611,-1.3571349
-3.0202797,-3.0202797,-3.0202797,-2.0779892,-4.3707821,0.44445288,-1.77395935,1.31292163,1.45953992,-5.2666702,-2.5322191,-3.0202797,0.47677012,0.23245029,-3.0202797,-3.8308236,-3.983013,-0.8200629,1.84199173,-0.1794034,0.64945022,-0.5998411,-1.578786,-0.9055302,-1.1380825,-2.8030224,-2.9848117,0.09150701,-0.6505587,-3.3445166,-4.481423,-1.9696106,-0.2707677,0.57124843,-2.7709345,1.13037619,-2.4615326,-0.4499449,2.5371478,-2.787273,1.47834854,-0.2460504,1.17150536,-0.8699407,-3.6254445,-2.3066786,-0.628162,-2.2894019,-1.2073091,-1.3924726
-3.0620893,-3.0620893,-3.0620893,-2.6432326,-2.9763026,0.45755167,-1.68116595,1.60096703,1.4697466,-3.0620893,-2.4148572,-3.0620893,0.54874513,0.41493393,-3.0620893,-3.7774818,-3.5180713,-0.627202,1.91864587,-0.1245502,0.44758983,-0.4093137,-1.5160423,-0.7786897,-1.2486414,-2.2027385,-2.7769027,0.01466421,-0.6817453,-3.1469539,-4.0443916,-1.7282962,-0.3460455,0.45675863,-2.6635171,1.17121115,-1.9936887,-0.4481365,2.74399415,-2.6390065,1.79510864,-0.2153318,1.62927317,-0.7470054,-5.1206455,-2.0374846,-0.7094614,-2.7727088,-1.0131581,-1.4405999
-3.5633557,-3.5633557,-3.5633557,-2.3341741,-3.7580509,0.54426053,-1.712391,1.57677528,1.54342634,-3.5633557,-2.6616624,-3.5633557,0.39382595,0.32359872,-3.5633557,-4.5215332,-4.8648317,-0.6605509,1.8330826,-0.1782483,1.36356089,-0.4454049,-1.8145029,-0.897943,-1.4834164,-2.8307201,-2.988323,-0.0879719,-1.1075933,-3.9299054,-4.2460642,-1.8387683,-0.205848,0.38312802,-2.5902027,1.00266287,-2.5834281,0.05073895,2.36578502,-2.4679542,1.86328873,-0.3191257,1.05569278,-0.1714058,-4.589981,-2.3545353,-0.3459555,-3.3526069,-1.2342119,-1.3073386
-3.6449157,-3.0284118,-3.0284118,-2.0355434,-3.1603941,0.50522477,-1.63777475,1.49151691,1.5562926,-3.514962,-2.1343402,-3.0284118,0.58813719,0.65066539,-6.2282831,-3.0964792,-3.4572267,-0.4542472,2.01486313,-0.1230911,0.41148758,-0.451392,-1.5974811,-0.9722906,-1.033016,-2.2637277,-3.0176802,0.14244651,-0.7110089,-3.2162432,-4.0642193,-1.7815087,-0.14726,0.35414254,-2.7666905,1.1205681,-2.0709198,-0.4607994,2.83428098,-2.640326,1.88518616,-0.3931207,1.72722573,-0.7218348,-4.199195,-2.5673127,-0.6558394,-2.4507532,-0.9876814,-1.3078351
-2.9796923,-2.9796923,-2.9796923,-2.9796923,-3.1263766,0.43883915,-1.5974889,1.59702876,1.52893871,-2.9796923,-2.4058296,-2.9796923,0.49733475,0.63851942,-2.9796923,-3.8903134,-4.5711509,-0.7011745,1.7496948,-0.0948801,0.53601699,-0.3734924,-1.9010472,-1.0428332,-1.3400306,-2.9642666,-3.1355351,-0.0521509,-1.4378152,-3.2911202,-3.6669551,-1.978767,-0.3609711,0.31249354,-2.7325373,1.09872022,-2.5271722,-0.5033178,2.56623566,-2.7996321,1.92034005,-0.1626273,1.52001443,-0.7102005,-4.7377851,-2.5457767,-0.6796582,-2.7455254,-0.9414045,-1.3130371
-3.0255846,-2.8769386,-2.0263071,-1.5228999,-2.5742884,1.16439756,-1.5387352,2.10336097,1.85186959,-4.3788065,-1.4946734,-2.0263071,0.7792618,0.08994306,-3.5087482,-2.3828712,-2.3768338,-0.2891675,2.52262602,-0.181362,1.59835288,-0.4535798,-1.0681576,-0.4710648,-0.1366164,-2.0722479,-2.3835654,0.43907698,0.26096407,-2.7172214,-2.5972847,-1.3859641,0.65072076,-0.1268325,-1.7121283,1.50898582,-2.453393,0.16732377,2.56825466,-1.4983652,3.13331781,-0.287468,1.1471277,-0.2249459,-2.7234094,-1.4395262,0.34135511,-2.5233218,-0.5913665,-1.1664581
-2.7279656,-2.7279656,-2.7279656,-4.4736965,-3.2551098,0.59729508,-1.34681345,1.31953441,1.76919319,-2.7279656,-2.5212443,-2.7279656,-0.1293936,0.35533025,-2.7279656,-3.8540913,-4.8969189,-0.7708445,1.53375993,-0.1292062,0.72479562,-0.4803857,-1.5380346,-0.5532642,-0.9142783,-2.7279894,-3.0665351,0.12820945,-0.4049221,-3.3446409,-4.3236311,-1.6624884,-0.1643269,0.46018844,-2.1495052,0.6454392,-2.3504859,-0.4441714,2.13321304,-2.6047573,1.54786134,-0.3545227,1.43254182,-0.5915948,-4.6254303,-2.9584048,-0.6045589,-2.64298,-0.9165078,-1.2958495
-4.9963268,-2.9082119,-2.9082119,-1.6962596,-3.0181469,0.57745059,-1.39604085,1.65307902,1.50059671,-5.309201,-2.4451972,-2.9082119,0.67235468,0.38823316,-2.9082119,-2.852233,-3.774975,-0.5664916,1.99919619,-0.2318865,1.27768206,-0.2594613,-1.7840683,-0.8407021,-1.3628927,-2.1630269,-2.6973841,0.23295478,-1.1553225,-3.6733303,-3.5249259,-1.8261916,-0.2156342,0.33456162,-2.6190551,1.27307615,-2.0712636,-0.1666782,2.55631385,-2.4863392,1.80234584,-0.3065148,1.11526747,-0.3390158,-3.2045802,-2.1471586,-0.3762931,-2.6089659,-1.1087386,-1.2150503
-5.4588613,-3.4690146,-3.4690146,-2.1342471,-3.3510024,0.36415071,-1.7633974,1.38261581,1.42264271,-3.4690146,-2.7030776,-3.4690146,0.13522165,0.22114258,-3.4690146,-3.8058567,-4.416638,-0.7908882,1.49345454,-0.2657333,0.95166862,-0.4993073,-1.6924623,-1.2693861,-1.3477976,-3.1323965,-3.5460635,-0.1678046,-1.1650106,-4.1151441,-3.5509608,-1.9892285,-0.4703426,0.62793666,-3.0008763,0.48521884,-2.4526238,-0.3298185,2.28522086,-2.638299,1.55260651,-0.253813,0.98848277,-0.4768757,-5.659285,-2.1050739,-0.600746,-2.6882086,-1.3803411,-1.5216913
-3.9535538,-3.0497733,-3.0497733,-2.0767143,-3.0497676,0.54217058,-1.6610681,1.74074054,1.63157806,-3.0497733,-2.4319847,-3.0497733,0.32900887,0.30969189,-3.0497733,-3.5816867,-3.0497733,-0.2985899,1.81052465,-0.0223048,0.49551132,-0.2478231,-1.3357797,-1.0211111,-0.7651834,-2.9205258,-2.9634427,0.03617471,-1.0069353,-3.0759521,-3.6198387,-1.5899486,-0.0945183,0.27773389,-2.581286,1.00212903,-2.4379314,-0.465961,2.41485493,-3.3750905,1.80187101,-0.1902127,1.56772887,-0.6269085,-3.3153992,-2.2141511,-0.770875,-2.4385547,-0.827775,-1.4334715
-2.0600732,-1.6611555,-2.1205069,-1.0993759,-2.8408435,0.9820268,-1.5644958,2.39104858,1.5705281,-1.2073917,-0.8076653,-2.1858566,1.0064611,-0.0096824,-2.2093904,-1.4540483,-2.447138,-0.15644,2.84285172,-0.4605849,2.25070639,-1.0442465,-1.4638141,-0.87364,-0.4595253,-1.8221473,-1.6032227,0.04424638,-0.3159614,-2.1146276,-1.8010271,-1.4481253,0.45530894,-0.1861491,-2.8089781,1.79760124,-1.7781461,0.7350569,2.81396132,-1.3549198,3.07449547,-0.6759489,0.79809942,0.44010779,-1.9472337,-1.7285702,0.61747275,-2.2370583,-0.8604927,-1.5108227
-3.2262228,-3.2262228,-3.2262228,-2.6989358,-0.6745622,0.4596387,0.154141695,1.83677948,1.44195651,-3.2262228,-2.6966692,-3.2262228,0.47763063,0.57634276,-3.2262228,-3.9043793,-4.8322576,0.91580281,1.90609177,0.06000858,1.664402,-0.4226215,-1.7974105,-0.8420963,-1.3754861,-2.6033123,-0.3639487,-0.3513411,-1.3908091,-3.6954098,-4.1025574,0.28656485,-0.1538756,0.25209201,-2.9566353,1.14646141,-2.3279815,0.03206159,2.43638522,-2.1688262,2.13051836,-0.0274072,1.17647946,-0.1643122,-1.0978929,-2.6417719,0.01788329,-2.6656395,-0.9506562,-1.4240803
-3.0133684,-5.3054761,-3.0133684,-2.272207,-3.2750824,0.56080796,-1.6324817,1.21727782,1.53745155,-3.0133684,-2.6429242,-3.0133684,0.53617767,0.41083948,-3.0133684,-3.1771604,-5.4560561,-0.6329014,1.86330218,-0.1740329,0.53452398,-0.5211335,-1.3955566,-1.067417,-0.9406094,-2.6198774,-3.4967148,0.33623556,-0.4256422,-3.8509049,-4.1952437,-1.906701,-0.4457113,0.50883894,-2.2252953,1.16242518,-2.1392242,-0.3319386,2.64766938,-3.4447801,1.57335259,-0.4133157,1.30167223,-0.6536543,-4.9269368,-2.3979423,-0.7839467,-2.6364542,-0.9825911,-1.3922669
-4.9679826,-3.0213653,-3.0213653,-2.1049568,-3.1231425,0.59857424,-1.5986997,1.32552914,1.57659344,-3.0213653,-2.346396,-3.0213653,0.48478416,0.44262026,-3.0213653,-3.1726517,-4.2880263,-0.5266658,1.94000708,-0.098099,0.65797401,-0.502477,-2.020105,-0.8678478,-1.1892824,-2.470071,-3.0050704,-0.2544793,-1.1795839,-3.6132775,-3.748651,-1.6723696,-0.1471249,0.33659357,-2.4974802,0.94863863,-2.39512,-0.4323713,2.65747272,-2.8762332,1.66840329,-0.1582756,1.58184549,-0.4896835,-4.0112395,-2.1843836,-0.4850086,-1.5423198,-1.012468,-1.317009
-4.1968683,-3.2103621,-3.2103621,-3.3811345,-2.9899814,0.52813793,-1.5424256,1.56807519,1.66017348,-3.2103621,-2.6485035,-3.2103621,0.23358366,0.58347214,-3.2103621,-3.9958887,-5.9156469,-0.4269385,1.72781736,-0.0420558,0.87288672,-0.3307479,-1.7525767,-1.4256507,-1.321063,-3.1723268,-2.8877701,0.06265182,-1.1690819,-3.1622464,-4.2466646,-1.6836634,-0.3173378,0.51513842,-3.1699821,0.89795879,-2.4886094,-0.3168831,2.54092735,-2.6990926,1.79663831,-0.1971875,1.68212526,-0.628156,-3.9953535,-2.5539869,-0.7523354,-2.5899882,-1.1898363,-1.7075847
-3.2294514,-3.2294514,-3.2294514,-1.8407784,-3.3460819,0.55965591,-1.8706393,1.56587693,1.41495716,-3.2294514,-2.6610466,-3.2294514,0.67243054,0.52382411,-3.2294514,-3.4813673,-3.5392966,-0.7039516,1.97078614,-0.1874776,1.47837299,-0.6015506,-1.8107284,-0.8867182,-1.405589,-2.9194598,-3.5782057,-0.2266959,-1.0191524,-3.9192627,-3.8031206,-1.8786089,-0.1906063,0.36889217,-2.8481415,1.23148574,-2.5161047,-0.0303435,2.58244189,-2.1708565,1.81971461,-0.3244504,1.13716015,-0.1901731,-4.1422503,-2.0498279,-0.1768052,-3.0977714,-1.1612642,-1.4295675
-7.0182869,-3.0730287,-3.0730287,-1.7495151,-3.2953506,0.34377406,-1.63531985,1.40833515,1.5353351,-3.0730287,-2.8562508,-3.0730287,-0.0888819,0.18311929,-3.0730287,-3.7830847,-4.3786878,-1.0534941,1.57209546,0.19290955,0.21288883,-0.5637772,-1.6150153,-1.1246779,-1.251241,-2.7038513,-2.9886723,-0.0274467,-0.691017,-4.0114696,-3.9130874,-2.0963598,-0.4346177,0.64710662,-2.7335127,0.69117075,-2.3770799,-0.5859866,2.22540549,-2.8407195,1.36547055,0.08175755,1.33503101,-0.8341875,-5.5782476,-2.0382828,-0.8587812,-3.004046,-1.0845007,-1.3970625
-2.1645467,-3.0932748,-1.732143,-1.3504862,-1.9503866,0.9869892,-2.47980415,2.28573286,1.77725525,-3.4933103,-1.4361903,-1.732143,0.92870906,0.12631474,-2.6001834,-2.1936473,-2.777476,0.01052216,2.61424112,-0.2665509,1.95673759,-0.3969625,-1.3362784,-0.8260317,-0.0084287,-1.9318608,-1.8754456,0.22196057,-0.1945564,-2.0066275,-3.4505336,-1.4523067,0.61175188,-0.2765904,-1.7898522,1.70059079,-1.4675574,0.52210673,2.91815941,-1.615079,3.02245936,-0.5121591,0.86952293,0.23931023,-2.3613669,-1.8197909,0.19754145,-1.5501411,-0.6863907,-1.3830913
-5.8571276,-5.4757976,-3.2542221,-1.9925085,-2.9695838,0.5649237,-1.82185945,1.57830491,1.47164629,-3.2542221,-2.4225266,-3.2542221,0.51044688,0.21938098,-3.2542221,-3.1652688,-4.9432477,-0.5952361,1.88034896,-0.314965,0.90123824,-0.6190828,-1.6703954,-1.0941388,-1.2026173,-2.5290301,-2.6827323,-0.0771679,-0.7532951,-3.5993023,-4.145925,-1.7181619,-0.2288984,0.98309052,-2.433226,1.08281291,-2.1989576,-0.3103595,2.48944668,-2.4872399,1.83451881,-0.4070614,1.14509206,-0.5166146,-4.234619,-2.1924941,-0.4112714,-2.8215583,-0.9874123,-1.4223533
-4.2950084,-3.0348772,-3.0348772,-1.3779819,-3.6244276,0.53476985,-1.4109133,1.4336585,1.510218,-2.2499056,-2.4091259,-3.0348772,0.20247434,0.29984374,-4.0896959,-2.7466988,-3.5022244,-0.6848937,1.81399105,-0.2899534,0.62780432,-0.6276385,-1.3543308,-1.0066168,-1.0903652,-1.7829492,-2.8214722,0.28214788,0.97289986,-3.492574,-4.4275117,-1.7714648,-0.1359565,0.0661881,-2.6018607,0.94405339,-2.2385589,-0.1652596,2.67679846,-3.1874437,1.55664562,-0.2885874,1.62598567,-0.5410942,-3.731039,-2.5514307,-0.6080933,-2.1598245,-0.9405803,-1.6691382
-2.9959186,-2.9306102,-2.9306102,-3.4417211,-3.1040929,0.31443907,-1.61924615,1.79163313,1.53509371,-2.9306102,-2.8900556,-4.2028705,0.65712859,0.68665686,-2.9306102,-3.7782569,-4.3413168,-0.5811526,1.90905315,0.02332448,0.533385,-0.2506913,-2.0747695,-0.9982285,-1.5640342,-3.7296626,-3.3031586,-0.1493092,-1.9533698,-3.1888116,-3.946485,-1.7322521,-0.2479641,0.36009462,-2.9722865,1.28924084,-2.7233872,-0.6817612,2.6132916,-2.662778,2.04741011,-0.0957491,1.63298317,-0.7175641,-3.6855503,-2.6640054,-0.6100337,-2.4273306,-0.9606703,-1.6341677
-3.2133904,-3.2133904,-3.2133904,-2.2147995,-2.8623814,0.62016504,-1.71264345,1.62414083,1.39088813,-5.0895192,-2.2097563,-3.2133904,0.67117431,0.23648414,-3.2133904,-4.1874869,-6.5893655,-0.4696067,1.97941268,-0.2598755,2.2601531,-0.4122264,-1.7369952,-1.2298119,-1.2689971,-2.8815902,-2.6688334,-0.0868369,-0.8084391,-3.6863815,-3.3363655,-1.727471,-0.2694071,0.2920502,-2.2351564,1.32781297,-2.4775833,0.57866861,2.55992861,-1.5872543,1.99679014,-0.2678727,0.94200269,0.45092531,-3.3961212,-1.9083155,0.49283847,-2.9496474,-1.185329,-1.2778454
-3.3820666,-3.3820666,-3.3820666,-1.8636045,-3.5334683,0.51940633,-1.85954075,1.29752646,1.36105311,-3.3820666,-2.5754831,-3.3820666,0.5496893,0.2479482,-3.3820666,-3.8215981,-4.4522179,-0.6700794,1.80148159,0.09048127,0.58238921,-0.6474968,-1.6293377,-1.2725156,-1.2592558,-2.9001955,-3.7760096,-0.2347963,-0.6563983,-3.5557825,-4.2195645,-1.8654789,-0.180893,0.3945301,-3.1376746,1.18532401,-2.5034822,-0.5738389,2.58181088,-2.5702564,1.6289229,0.05627809,0.93446937,-0.7638761,-3.8350006,-2.0142221,-0.6820898,-2.8596263,-1.3088201,-1.3374112
-3.8185818,-3.1387858,-3.1387858,-3.1387858,-3.2978835,0.3735317,-1.44215,1.77461996,1.66032841,-3.1387858,-3.2877964,-3.1387858,0.02673542,1.07228832,-3.1387858,-5.1641556,-4.550463,-0.582378,1.34725611,0.17715553,0.61354108,0.03532332,-1.6384313,-0.5779496,-1.45684,-3.2495126,-3.9099453,0.01500444,-1.5662357,-3.5333961,-5.1484026,-1.7741224,-0.2981955,0.32288839,-3.046775,0.77145651,-2.4256728,-0.8944252,2.31390656,-2.5907841,1.57142215,0.14760106,1.79439187,-0.6984399,-4.3354722,-3.2936524,-0.6273488,-1.8946948,-0.9349674,-1.2255493
-5.263545,-2.7137616,-2.7137616,-2.7137616,-3.050028,0.59654923,-1.5746926,1.52055546,1.42440644,-2.7137616,-2.2331869,-2.7137616,0.50802158,0.45546167,-3.8124092,-3.3117305,-3.7426305,-0.4018975,1.95108353,-0.2357878,0.89123849,-0.3463908,-1.7426929,-1.2529072,-1.1840148,-2.7718906,-3.1094566,0.06249442,-1.0713684,-3.6933802,-4.1322769,-1.7154021,-0.215365,0.48210576,-2.5199848,1.10976237,-2.4979479,-0.135304,2.64920561,-2.7127532,1.83948909,-0.3281336,1.46586161,-0.4310972,-4.8436037,-3.1465791,-0.6504302,-2.8131897,-0.947016,-1.4040401
