Identifier	M145-R1_t1	M145-R2_t1	M145-R3_t1	M145-R1_t2	M145-R2_t2	M145-R3_t2	M145-R1_t3	M145-R2_t3	M145-R3_t3	M145-R1_t4	M145-R2_t4	M145-R3_t4	M145-R1_t5	M145-R2_t5	M145-R3_t5	M145-R1_t6	M145-R2_t6	M145-R3_t6	M145-R1_t7	M145-R2_t7	M145-R3_t7	M145-R1_t8	M145-R2_t8	M145-R3_t9 M145-R1_t8	M145-R2_t9	M145-R3_t9
SCO2035	8.089503160414575	7.897427619755239	8.26540243228608	9.872350287448842	10.298424526748187	10.088167502286087	9.955823030923323	10.179375435615418	10.026841013523269	9.252385778300775	9.386685890980901	9.031555887505052	8.371451460186059	8.971676985805336	7.9321779068179605	8.206185264672715	9.010662553932555	8.645633635237727	8.53483854829328	8.75196226617216	8.479981346045587	9.061260999852157	8.885748442481448	8.63489756753254	9.150780416678204	9.037830324399652	9.192495189297967
SCO2034	11.609261679278818	11.73008989011281	11.58389466581498	11.630574425674538	11.621887146049623	11.73008989011281	11.610482699515199	11.841581203293131	11.73759365991261	11.833667302280306	11.773237752595822	11.679340206841282	11.56130635816171	11.429797688718056	11.460590028059919	11.344095947985016	11.40956630748495	11.36184661078233	11.424241789477119	11.346875436206334	11.280925505711643	11.256699249296384	11.35210249471325	11.269013114911166	11.253828313941446	11.30191821603091	11.272230347104145
SCO2033	3.522350172617969	4.013813389929788	2.4247485948619913	3.75015992094294	3.6007043456449543	3.7521659237158262	4.381068021721265	5.565646700151451	5.370927691984108	4.686802971123229	4.4100430474819685	6.147741821924441	5.549312412608255	4.679078703192883	5.820129844501614	5.801198049281301	4.381068021721265	4.95320834480629	5.693645556843162	4.354520520299418	5.378468789147772	3.433171196691995	5.0649732852295415	6.148280336296514	4.695414104221822	4.948677456176017	4.613805086854106
SCO2030	4.470435303019755	4.825313689292943	4.837596246528657	5.679630759343782	4.776354814319491	5.1112590946516265	5.193988705669787	6.69010967301785	6.775550231992096	5.995359091094197	4.652113847744673	6.804757850553826	7.09825006205789	4.998396417742581	7.433771486726287	7.05319430118565	4.958045154228866	5.340069125139193	6.874860373774053	4.792808866236432	6.571943768197878	4.762888001004051	5.650028589348915	7.716951084986693	5.9065537465817455	5.157281521308619	4.8121529674525725
SCO2028	4.470435303019755	5.424690418356272	5.192944469538265	5.618544755400519	5.275593048325583	5.5917098486392405	5.3776465821153545	6.875844272346132	7.734680555072313	6.349701246205971	5.537102334499595	7.807884444830531	7.551805738903935	5.908396999795651	8.187406716508283	7.803044680318085	5.5666396312720225	5.969223426220803	7.349475609295918	5.436348397594991	6.784619478275409	5.510546815323627	6.148280336296514	8.064560579814385	5.855564217260163	5.741824467809461	5.515252574513203
SCO2027	7.708444557575046	8.25087095019558	8.49817214826757	8.96206081909894	8.13664014383535	8.49372718983013	7.676807415035441	7.508931356901802	7.359916247803086	8.721433871042144	8.699460257874389	8.33250164814226	8.433926877834477	8.417033085216623	8.149358850965585	9.031555887505052	8.7137932353501	8.963924389969334	9.139901277655548	8.89404532998278	9.088176396936166	8.572460098437023	8.79944214944178	8.069567294462107	8.561219718221937	8.605092099586711	8.698305566016057
SCO2026	11.73759365991261	11.477254530164647	11.812269453621392	10.754105356785015	10.397759980556057	10.715248059642128	10.07126208103574	10.78104922150256	11.448261995782644	9.809723979971613	9.406847483808802	10.177931670974644	10.572358469487703	9.642146296880954	11.224092617775256	10.939037049551393	9.534704871070264	9.745511025148403	10.720130654233385	9.757384140781282	10.242391076857409	9.874878874305695	9.955823030923323	10.88577385700411	9.920884335212627	9.851355266970195	9.933547513324598
SCO2025	10.673420536730344	10.620512518505707	10.83253949513211	9.728443700387432	9.56509584420053	9.757384140781282	8.746692156565341	9.192783968055124	9.056686280358758	8.289917252603622	8.217929896566552	8.259137442597515	8.514129805540495	8.50719011528974	8.765057269110148	8.872317562452022	8.388375579732458	8.62392360338962	8.776509933572541	8.626939096705712	8.7444741463847	8.651014594711103	8.57450491197475	8.80399746318959	8.636672458503613	8.694885954589148	8.951461668203716
SCO2021	7.927910072052401	8.062237144722648	7.842994716307128	8.110024752700422	8.207128206874795	8.049935296007092	8.050646276059112	7.635038206685279	7.359916247803086	8.821954107297874	8.996605251586965	8.589687697821049	8.264455506568943	8.767599532086642	7.541179328893289	7.488616183866664	8.693343397649729	8.74648361130646	8.289917252603622	8.709052959289028	8.576019219623463	8.799861703192452	8.715278086646546	7.829976167469504	8.694114676119439	8.665198409428049	8.730407741304555
SCO2019	9.056686280358758	9.192206410540809	8.998800971489201	8.703422877473459	8.85330230339736	8.926756646378182	8.624283065902286	8.331395456154379	6.459735312430203	6.871369764110865	7.484358406896419	5.498592173008168	5.718820525623702	7.292468515055479	5.465448437555332	5.152327766164588	6.879500632847643	6.752247507513439	5.093132672478358	6.733692856500755	6.08730119089475	7.166718082209748	6.868169391956514	5.319211765162396	6.293338286458078	6.854182103463096	6.577304326547915
SCO2018	8.814173306869172	8.527779552962214	8.563365892084061	8.384836071047552	8.404699225398845	8.273120904144099	8.504457710734084	9.150337517808484	9.640860962224894	8.552304855150588	8.618383280123899	8.94461817210517	9.078914822168741	8.135022654267765	9.702319671508704	9.367175494117404	8.085346047779057	8.132197854073018	8.99603978801169	7.892112149949164	8.4427633446194	8.313211866498765	8.698770416565871	9.439318612980468	8.617502304584495	8.248798526637751	8.240992463785314
SCO2015	6.446910197956068	6.845093178155935	6.844693381961834	6.857798539559829	7.058578539334919	6.741007061995764	7.8235582798054395	7.963587029513567	8.647285680155958	10.139255498838487	10.316991565395703	10.113166024616376	9.049455183906638	8.960722155864538	8.99603978801169	8.848202658915973	8.813417853781745	8.716347570946267	8.728735740999788	8.8291419340149	8.917243809526045	8.758214940608866	9.149180572318654	8.765654979911636	9.046291229236488	9.07217406752926	8.564790677550356
SCO2014	11.299807444632542	11.070849795107604	11.091460518115742	10.776835315852244	10.706932483252222	10.909204087591995	10.622669157284033	10.566557331874414	10.42705405374427	12.455592896861376	12.6328776333613	12.419569895491957	11.689411968227256	11.823189848038366	11.826357017095846	11.855170799589208	11.960547867322441	11.800636790887653	11.65210063161624	11.855170799589208	11.812269453621392	11.801970252418961	12.032144650237228	11.782003635448067	11.880729130326081	12.085591325322277	11.762946220425436
SCO2013	11.721209625338885	11.820567061834453	11.754987797022585	11.741087261397963	11.714780400829254	11.773237752595822	11.840497820233036	11.663584859311245	11.486470964071433	11.479479880407897	11.308510378715358	11.162664886953417	11.197908839322098	11.145363176037131	11.07990920623191	10.972435634292292	11.193036667482389	11.288562042803829	11.20163952915769	11.207149203003627	11.111466266032982	11.007942150062945	11.074325459374684	11.055320620732143	10.906370506628134	11.015630882200558	11.20163952915769
SCO2012	9.570541583108778	9.418734292978174	9.084880416848785	8.126547028302916	8.111141086073719	8.055982083103679	8.348531344158033	7.722551962240148	7.205116025777881	7.811111817430396	8.34800381336368	7.640507330878558	8.080267491864454	8.895839715461982	7.510557345967939	8.168457123898392	8.911664337014482	8.80620218199611	8.086936704545112	8.787411295159183	8.920443131071869	9.182454383583146	9.110684698325597	7.451172416617306	9.114874704742627	8.903390173812083	8.631154326360036
SCO2011	9.56129140558429	9.418734292978174	8.993413508401186	8.150229320600666	8.102077745331844	8.090527022540288	8.175667292057842	8.278926331434148	8.071955417802704	7.998118300188752	8.514928629210326	7.824703632293202	8.168457123898392	9.041632591407033	8.183080258993787	8.511307887693498	8.870158382607498	8.984538705195126	8.574744076848225	8.89826098805382	8.866930378246463	9.311762544335897	9.23909225650295	8.343936473515773	9.244457008706366	9.106056650457901	8.758214940608866
SCO2010	9.013358768588725	8.583889446522898	8.49817214826757	7.491900261489277	6.9811914286165715	7.425764600520569	7.644511676624754	8.680096602153828	9.480004807817362	8.053600431341398	8.424928704876478	8.192105064153225	9.122573669559205	8.230180127256135	9.377406983110586	9.17031779777465	8.406582536252412	8.340795118450457	9.013063775093869	8.281336531977129	8.512644842670646	9.000196848814278	9.17031779777465	9.21394241656687	9.138685957012742	8.747487945089432	8.443632799206878
SCO2009	9.360113199966001	9.097843081805967	8.820151687275596	8.004299833540916	7.627034135650661	7.719348351788363	8.216321229520137	7.748893259110236	7.881599905288477	7.9215285094399075	8.494950112821908	7.202917109223412	8.01099166384951	8.521471255949965	7.704932864032264	7.878106073435024	8.343985449835323	8.35741980530322	8.161592819791162	8.472588510888038	8.144721190192286	8.869272761245465	8.852002997459088	7.183350682447202	8.824699180413338	8.717930289377927	8.213700735431472
SCO2008	12.743838919304329	12.625216551123458	12.43936056472766	11.833667302280306	11.661747351384127	11.457357455515943	11.928247495663761	12.100891874596543	11.937860223224021	12.23728771927934	12.301638662928607	12.609548436465255	12.671466827366313	12.69278262897697	12.541938776116194	12.561027345275757	12.53981803616817	12.38968291025066	12.277322019547752	12.409327185942402	12.5089901381507	12.6968165813528	12.665502453184462	12.169615428174154	12.567102924109497	12.410849101607688	12.153554494908981
SCO2005	9.32459381576821	9.299635250814127	9.101601149545774	9.538520250078083	9.409844743602239	9.430650295557204	9.237249834704812	8.885517133569914	7.962735098018555	8.854097395086693	8.604359736015347	7.9203481661601485	8.451732180291733	8.784490274879662	7.600195508152135	7.92736513931915	8.84900281929681	8.839708335694969	8.603840003479236	8.84737856927206	8.8428920362264	8.855402328647745	8.709052959289028	8.558025948765708	8.989173280570496	8.7152465998134	9.088766423247135
SCO2004	10.013603870717937	10.04620488189185	10.059693662002019	10.144359644391312	10.184909045622783	10.167337277228699	10.069073426062284	10.451146055533924	10.736959462457524	10.037297807732152	10.026841013523269	10.312884421125146	10.409485204719626	10.050647974031772	10.710699156800324	10.599245911141043	10.147045782223561	10.072046849212716	10.459163869558058	10.063070610510898	10.330760390675005	10.296341908121782	10.324230900106416	10.731645716830663	10.25560203950044	10.188399540944149	10.073143245237715
SCO2003	11.470560525076504	11.32997064230442	11.463396597340425	11.468291281717079	11.618970789993405	11.497694292362617	11.457357455515943	11.610482699515199	11.800636790887653	11.556537131044703	11.684138277897938	11.58898332382928	11.557980500512834	11.39200597802327	11.758899011760667	11.73008989011281	11.50637758071171	11.494138180026576	11.621887146049623	11.4063129844722	11.579382884397425	11.556537131044703	11.593446272616545	11.839414437172941	11.775667967431701	11.572375350263284	11.582950398300664
SCO2001	10.451146055533924	10.42240532466351	10.433247958899342	10.079801821742707	10.139255498838487	10.042289639651447	9.88178985139748	10.154411062411503	10.14842303422338	10.957438288663987	11.234059294179996	11.041538802198048	10.817432222432736	10.936810123729906	10.76056011030287	10.689739631116712	10.679997222223108	10.577225181939253	10.58253712410873	10.67800045951408	10.702255640622802	10.807713348961983	10.936810123729906	10.7591658392817	10.888096542072711	10.82852130082464	10.566557331874414
SCO2000	8.376450798982962	8.624283065902286	8.359201271496978	8.259980087832739	8.443686393156305	8.472588510888038	7.991261647574621	8.72720124330021	8.917243809526045	8.142831278383182	8.342179101867234	9.35010015752925	9.097843081805967	8.392391591946494	9.496469443248966	9.349583452149574	8.227958128856713	8.34800381336368	9.165725285688666	8.18489859792568	8.800154557081328	8.195166724952195	8.460042467494846	9.754077793305088	8.286394941008215	8.22292530384612	7.984980585039325
SCO1998	15.761519965334072	15.761519965334072	15.761519965334072	15.53158753828316	15.53158753828316	15.53158753828316	15.53158753828316	15.295272944046232	15.422345731336824	14.826917564159416	14.767019704002466	14.97736210621265	15.295272944046232	15.14945392315442	15.295272944046232	15.295272944046232	15.295272944046232	15.422345731336824	15.422345731336824	15.422345731336824	15.295272944046232	15.14945392315442	15.14945392315442	14.889388660207198	14.889388660207198	14.767019704002466	14.889388660207198
SCO1997	9.177569280840196	9.203107792040786	9.55211312041885	11.483242905446161	11.397375968286598	11.354815160622163	10.329975610016273	9.823792103071012	9.61955718523438	10.911786469421713	11.05358364804818	10.748171817762183	11.279910928189459	11.058309159766765	10.839158856139468	11.366642907508734	11.162664886953417	11.234059294179996	11.487806327315935	11.263412852603206	11.595305621765233	11.669069866006469	11.474487685762682	12.135231017450508	12.179785451421926	11.851226496029586	12.325659712768092
SCO1993	9.735863729634033	9.747093070191237	9.797399688206438	11.50637758071171	11.712120512329053	11.327345124138406	11.397375968286598	11.089770757308852	10.822845364433476	10.523398524612531	10.410340272275278	10.689049701310815	10.249802935000192	10.521863888677428	9.953492647475663	10.056566306990824	10.31471369282255	10.18765836725369	10.13035893354922	10.290517080645206	10.07462373438846	10.405537870819474	10.278751122030306	10.239329141681498	10.383067547906023	10.356362260345508	10.499103161550432
SCO1991	8.868919004018949	9.363628577041158	9.078914822168741	9.536638125852454	9.482852610158474	9.553072724381712	9.374044512867563	9.169246300457885	8.575451106413707	9.602333945758705	9.987985458810128	9.440390724759526	8.805695788116534	9.663622310853263	8.328403110958119	8.62722957367501	9.316592657256098	9.268203896374104	8.89800478164639	9.317591576565448	9.371711738821004	9.39307673292129	9.349583452149574	8.704649918270777	9.431391358422125	9.41162037476714	9.443156046550019
SCO1989	9.202023689275256	9.020117518497097	9.116611449152815	9.040459299652621	8.99821822040455	9.093072754371994	9.089842873897581	9.342611686739788	8.920719998302541	8.88639310858476	8.985938825974081	8.90643442979221	8.83253697112131	8.805695788116534	8.774682332059491	8.690335646496203	8.86246141255915	8.754076211722783	8.894520155430481	8.872317562452022	8.855458279610248	9.058225683223124	8.936652286701488	8.82727716893964	9.180392189670203	9.060822062164043	9.058063107843545
